surface temperature
surface temperature change
surface warming
surface water
surface water temperature
surface wind
surrounding landscape
survey results
survival rates
sustainability
sustainability assessment
sustainable agriculture
sustainable development
sustainable forest management
sustainable future
sustainable management
symbiont
system boundaries
system performance
systematic biases
target species
tax
tax laws
tax policies
tax rates
taxonomic composition
technological change
technological development
teleconnection patterns
temperate areas
temperate forests
temperate species
temperature and CO2
temperature and humidity
temperature and moisture
temperature and mortality
temperature and nutrient
temperature and pH
temperature and precipitation
temperature and precipitation changes
temperature and relative
temperature anomalies
temperature change
temperature conditions
temperature data
temperature decrease
temperature dependence
temperature distribution
temperature effects
temperature events
temperature extremes
temperature fluctuations
temperature gradient
temperature increase
temperature levels
temperature measurements
temperature model
temperature projections
temperature range
temperature regimes
temperature response
temperature rise
temperature scenarios
temperature sensitivity
temperature stress
temperature sum
temperature time series
temperature trends
temperature values
temperature variability
temperature variables
temperature variance
temperature variation
terrestrial carbon cycle
terrestrial ecosystems
terrorist activities
terrorist attacks
test site
thaw depth
thermal acclimation
thermal adaptation
thermal comfort
thermal extremes
thermal physiology
thermal regimes
thermal sensitivity
thermal stratification
thermal stress
thermal tolerance
thermocline
thousands of years
threshold temperature
tidal wetlands
tide gauge
tide gauge records
tillage systems
time evolution
time horizon
time series models
time trends
time-series analysis
timescales
timing of snowmelt
tipping point
top predators
top-down control
total carbon
total emissions
total nitrogen
total organic carbon
total phosphorus
total species richness
trace gases
trade winds
transpiration rate
transport energy
transport model
transport modes
transport sector
transportation availability
transportation sector
tree biomass
tree community
tree density
tree growth
tree islands
tree populations
tree species
tree species distributions
tree species diversity
tree species richness
trend analysis
trophic interactions
trophic levels
trophic structure
tropical cyclones
tropical regions
tropical species
tropical storms
tropics and subtropics
trust
tundra
tundra ecosystems
tundra vegetation
turnover rates
turnover times
twentieth century
twenty-first century
uncertainties inherent
uncertainty analysis
uncertainty and variability
uncertainty assessment
uncertainty range
Undernutrition
unseasonable weather conditions
upper layer
upper thermal limits
uptake rates
Upwelling region
urban areas
urban environment
urban expansion
urban forests
urban form
urban heat island
urban heat island effect
urban landscape
urban planning
urban populations
urban sites
urban sprawl
urbanisation
Urbanization
useful information
vapor pressure
vapor pressure deficit
vapour pressure deficit
variable environments
vascular plants
vector-borne diseases
vegetation and soil
vegetation carbon
vegetation communities
vegetation composition
vegetation cover
vegetation distribution
vegetation dynamics
vegetation greenness
vegetation growth
vegetation height
vegetation index
vegetation model
vegetation patterns
vegetation phenology
vegetation responses
vegetation restoration
vegetation shifts
vegetation types
Vernalization
vertical profiles
vital rates
volume changes
vulnerability analysis
vulnerability assessment
vulnerability reduction
vulnerable areas
vulnerable communities
vulnerable populations
warm periods
warm season
warm years
warmer temperatures
warmer waters
warming conditions
warming effects
warming event
warming experiment
warming potential
warming scenario
warming temperatures
warming treatment
warming trend
waste disposal
waste management
waste wood
wastewater treatment
wastewater treatment plants
water abstraction
water allocation
water areas
water availability
water available
water balance
water balance components
water balance model
water budget
water chemistry
water column
water conflicts
water conservation
water consumption
water content
water cycle
water deficit
water demand
water demand and availability
water depth
water discharge
water diversion
water environment
water erosion
water flow
water fluxes
water footprint
water governance
water holding capacity
water infrastructure
water level
water level change
water level fluctuations
water loss
water management
water management practices
water management strategies
water management systems
water managers
water masses
water needs
water policy
water pollution
water potential
water price
water production
water productivity
water purification
water quality
water quality parameters
water quantity
water quantity and quality
water regime
water repellency
water requirements
water reservoirs
water resource managers
water resources
water resources availability
water resources development
water resources management
water resources planning
water resources system
water resources vulnerability
water retention
water reuse
water rights
water samples
water scarcity
water sector
water security
water services
water sources
water storage
water stress
water supply
water supply and demand
water supply system
water table
water temperature
water transfers
water treatment
water treatment plants
water uptake
water usage
water use
water utilities
water vapor
water volume
water withdrawal
water yield
water-use efficiency
watershed
watershed scale
wave climate
wave conditions
wave energy
wave height
wavelet analysis
weather conditions
weather data
weather events
weather factors
weather forecast
weather generator
weather impacts
weather parameters
weather patterns
weather stations
weather types
weather variables
weed species
welfare loss
well-being
western regions
wet year
wetland areas
wetland ecosystems
wetland loss
wheat crop
wheat production
wheat yield
white spruce
wildlife
wildlife habitat
wildlife populations
wind changes
wind direction
wind field
wind gust
wind patterns
wind power
wind speed
wind stress
wind turbines
winter climate
winter conditions
winter warming
winter weather
winter wheat
wood density
wood pellets
wood products
woodland
woody biomass
woody species
woody vegetation
world population
worldwide demand for oil
worm
yield change
yield components
yield gaps
yield increases
yield losses
yield potential
yield reduction
yield response
yield trend
yield variability
Zoonoses
zooplankton
zooplankton biomass
zooplankton community
zooplankton species
